ric,data_load,capitalization,current_price,ticker
AUR.O,2026-03-24,8.535802,4.38,AUR.O
AVA.N,2026-03-24,3.190526,38.79,AVA.N
AVAH.O,2026-03-24,1.459492,6.71,AVAH.O
AVAL.K,2026-03-24,4.857329,4.24,AVAL.K
AVAL.N,2026-03-24,4.857329,4.24,AVAL.N
AVAV.O,2026-03-24,10.438308,206.27,AVAV.O
AVB.N,2026-03-24,22.871429,163.27,AVB.N
AVDL.O,2026-03-24,2.124041,21.64,AVDL.O
AVGO.O,2026-03-24,1526.977836,322.51,AVGO.O
AVHNY.PK,2026-03-24,10.012927,26.3,AVHNY.PK
AVIFY.PK,2026-03-24,33.208077,11.35,AVIFY.PK
AVNT.K,2026-03-24,3.065763,33.46,AVNT.K
AVNT.N,2026-03-24,3.065763,33.46,AVNT.N
AVPT.O,2026-03-24,2.211417,10.24,AVPT.O
AVSFY.PK,2026-03-24,2.058231,25.0,AVSFY.PK
AVT.O,2026-03-24,4.889675,59.73,AVT.O
AVTR.K,2026-03-24,5.176805,7.59,AVTR.K
AVTR.N,2026-03-24,5.176805,7.59,AVTR.N
AVVIY.PK,2026-03-24,24.951833,16.71,AVVIY.PK
AVVSY.PK,2026-03-24,1.883925,9.91,AVVSY.PK
AVY.N,2026-03-24,12.679003,164.84,AVY.N
AWATY.PK,2026-03-24,3.042518,13.74,AWATY.PK
AWI.N,2026-03-24,7.102314,165.81,AWI.N
AWK.N,2026-03-24,26.495672,135.73,AWK.N
AWR.N,2026-03-24,2.875297,73.57,AWR.N
AX.N,2026-03-24,4.748504,83.78,AX.N
AXAHF.PK,2026-03-24,91.60228,43.85,AXAHF.PK
AXAHY.PK,2026-03-24,91.60228,44.44,AXAHY.PK
AXBKY.PK,2026-03-24,38.836558,5.3,AXBKY.PK
AXFOY.PK,2026-03-24,7.049831,27.24,AXFOY.PK
AXGN.O,2026-03-24,1.647751,31.75,AXGN.O
AXIA.N,2026-03-24,32.538768,11.15,AXIA.N
AXIA_p.N,2026-03-24,32.538768,12.35,AXIA_p.N
AXON.O,2026-03-24,40.784133,507.28,AXON.O
AXP.N,2026-03-24,207.295634,301.91,AXP.N
AXS.N,2026-03-24,7.424701,100.38,AXS.N
AXS_pe.N,2026-03-24,7.424701,20.22,AXS_pe.N
AXSM.O,2026-03-24,8.022882,156.84,AXSM.O
AXTA.K,2026-03-24,5.63734,26.42,AXTA.K
AXTA.N,2026-03-24,5.63734,26.42,AXTA.N
AXTI.O,2026-03-24,3.581163,64.44,AXTI.O
AYAAY.PK,2026-03-24,4.179677,8.25,AYAAY.PK
AYALY.PK,2026-03-24,5.29071,9.9,AYALY.PK
AYI.N,2026-03-24,8.561924,279.23,AYI.N
AZBLY.PK,2026-03-24,4.691692,17.5,AZBLY.PK
AZLGY.PK,2026-03-24,2.10253,4.95,AZLGY.PK
AZLUD.PK,2026-03-24,1.77796,6.5,AZLUD.PK
AZLUY.PK,2026-03-24,1.77796,6.5,AZLUY.PK
AZN.N,2026-03-24,286.197104,184.07,AZN.N
AZNCF.PK,2026-03-24,286.197104,184.07,AZNCF.PK
AZO.N,2026-03-24,55.250732,3353.24,AZO.N
AZSAY.PK,2026-03-24,1.77796,0.0,AZSAY.PK
AZTA.O,2026-03-24,0.941958,20.45,AZTA.O
AZUXY.PK,2026-03-24,1.77796,0.0,AZUXY.PK
AZZ.N,2026-03-24,3.671948,122.99,AZZ.N
AZZRY.PK,2026-03-24,16.847204,0.0,AZZRY.PK
B.N,2026-03-24,65.027341,37.69,B.N
BA.N,2026-03-24,155.919336,198.41,BA.N
BABA.K,2026-03-24,300.957259,126.06,BABA.K
BABA.N,2026-03-24,300.957259,126.06,BABA.N
BABAF.PK,2026-03-24,300.957259,14.0,BABAF.PK
BABWF.PK,2026-03-24,22.007093,4.7,BABWF.PK
BAC.N,2026-03-24,341.035937,47.52,BAC.N
BAC_pe.N,2026-03-24,341.035937,18.94,BAC_pe.N
BAC_pl.N,2026-03-24,341.035937,1201.0,BAC_pl.N
BAC_pm.N,2026-03-24,341.035937,21.75,BAC_pm.N
BACHF.PK,2026-03-24,239.84731,0.6,BACHF.PK
BACHY.PK,2026-03-24,239.84731,14.78,BACHY.PK
BACRP.PK,2026-03-24,341.035937,302.0,BACRP.PK
BAESF.PK,2026-03-24,85.574183,28.82,BAESF.PK
BAESY.PK,2026-03-24,85.574183,115.58,BAESY.PK
BAH.N,2026-03-24,9.635492,79.9,BAH.N
BAK.N,2026-03-24,1.494134,4.05,BAK.N
BALL.K,2026-03-24,15.506077,58.26,BALL.K
BALL.N,2026-03-24,15.506077,58.26,BALL.N
BAM.N,2026-03-24,70.989008,43.34,BAM.N
BANC.K,2026-03-24,2.673876,17.2,BANC.K
BANC.N,2026-03-24,2.673876,17.2,BANC.N
BANF.O,2026-03-24,3.593351,107.12,BANF.O
BANR.O,2026-03-24,2.011433,58.99,BANR.O
BAP.N,2026-03-24,26.177482,329.83,BAP.N
BASFY.PK,2026-03-24,48.596535,13.73,BASFY.PK
BATRA.O,2026-03-24,2.743739,46.48,BATRA.O
BATRB.PK,2026-03-24,2.743739,57.0,BATRB.PK
BATRK.O,2026-03-24,2.743739,41.97,BATRK.O
BAWAY.PK,2026-03-24,11.394539,39.59,BAWAY.PK
BAX.N,2026-03-24,8.54568,16.61,BAX.N
BAYRY.PK,2026-03-24,43.880423,11.05,BAYRY.PK
BB.N,2026-03-24,1.964865,3.32,BB.N
BBAAY.PK,2026-03-24,300.957259,0.0,BBAAY.PK
BBAI.K,2026-03-24,1.751888,3.68,BBAI.K
BBAI.N,2026-03-24,1.751888,3.68,BBAI.N
BBAR.K,2026-03-24,3.082278,14.25,BBAR.K
BBAR.N,2026-03-24,3.082278,14.25,BBAR.N
BBD.N,2026-03-24,35.86217,3.59,BBD.N
BBDO.K,2026-03-24,35.86217,3.19,BBDO.K
BBDO.N,2026-03-24,35.86217,3.19,BBDO.N
BBIO.O,2026-03-24,13.492856,69.6,BBIO.O
BBMPY.PK,2026-03-24,2.369062,1.52,BBMPY.PK
BBN.N,2026-03-24,0.981265,15.88,BBN.N
BBSEY.PK,2026-03-24,13.242629,6.54,BBSEY.PK
BBT.N,2026-03-24,2.477604,29.56,BBT.N
BBU.N,2026-03-24,4.311743,30.84,BBU.N
BBUC.K,2026-03-24,2.134912,30.91,BBUC.K
BBVA.K,2026-03-24,122.243181,21.44,BBVA.K
BBVA.N,2026-03-24,122.243181,21.44,BBVA.N
BBWI.K,2026-03-24,3.735063,18.57,BBWI.K
BBWI.N,2026-03-24,3.735063,18.57,BBWI.N
BBY.N,2026-03-24,13.385296,64.01,BBY.N
BC.N,2026-03-24,4.821612,74.05,BC.N
BCAT.K,2026-03-24,1.511907,14.43,BCAT.K
BCAT.N,2026-03-24,1.511907,14.43,BCAT.N
BCC.N,2026-03-24,2.577351,71.88,BCC.N
BCCLF.PK,2026-03-24,2.970768,0.83,BCCLF.PK
BCCMY.PK,2026-03-24,1.473464,1.75,BCCMY.PK
BCE.N,2026-03-24,23.995929,25.76,BCE.N
BCH.N,2026-03-24,17.855481,38.47,BCH.N
BCHEY.PK,2026-03-24,2.110362,18.6,BCHEY.PK
BCHMY.PK,2026-03-24,5.847749,8.05,BCHMY.PK
BCKIY.PK,2026-03-24,8.442315,17.29,BCKIY.PK
BCLYF.PK,2026-03-24,70.258593,5.14,BCLYF.PK
BCMXY.PK,2026-03-24,83.453453,20.71,BCMXY.PK
BCNAY.PK,2026-03-24,1.025061,6.45,BCNAY.PK
BCO.N,2026-03-24,4.173518,101.39,BCO.N
BCOMF.PK,2026-03-24,0.97651,4.3,BCOMF.PK
BCPC.O,2026-03-24,5.261452,164.29,BCPC.O
BCRX.O,2026-03-24,2.457846,9.8,BCRX.O
BCS.N,2026-03-24,70.258593,20.68,BCS.N
BCUCY.PK,2026-03-24,5.807891,8.55,BCUCY.PK
BDC.N,2026-03-24,4.559594,117.67,BDC.N
BDJ.N,2026-03-24,1.532341,8.66,BDJ.N
BDMXY.PK,2026-03-24,4.453189,0.0,BDMXY.PK
BDNNY.PK,2026-03-24,17.063142,121.95,BDNNY.PK
BDORY.PK,2026-03-24,26.238899,4.69,BDORY.PK
BDOUY.PK,2026-03-24,10.428129,19.84,BDOUY.PK
BDRAF.PK,2026-03-24,17.515984,176.89,BDRAF.PK
BDRBF.PK,2026-03-24,17.515984,173.97,BDRBF.PK
BDRFY.PK,2026-03-24,20.479969,16.88,BDRFY.PK
BDUUY.PK,2026-03-24,8.871984,25.24,BDUUY.PK
BDVSF.PK,2026-03-24,4.532549,13.1,BDVSF.PK
BDVSY.PK,2026-03-24,4.532549,27.17,BDVSY.PK
BDWBY.PK,2026-03-24,12.037454,3.56,BDWBY.PK
BDX.N,2026-03-24,44.485213,156.23,BDX.N
BE.N,2026-03-24,39.649879,141.33,BE.N
BEAM.O,2026-03-24,2.563722,25.17,BEAM.O
BECTY.PK,2026-03-24,3.86846,6.18,BECTY.PK
BEKAY.PK,2026-03-24,2.348192,4.55,BEKAY.PK
BEKE.K,2026-03-24,18.131798,15.42,BEKE.K
BEKE.N,2026-03-24,18.131798,15.42,BEKE.N
BELFA.O,2026-03-24,2.685889,198.45,BELFA.O
BELFB.O,2026-03-24,2.685889,214.98,BELFB.O
BEN.N,2026-03-24,12.446246,23.9,BEN.N
BEP.N,2026-03-24,9.356196,30.63,BEP.N
BEP_pa.N,2026-03-24,9.356196,17.92,BEP_pa.N
BEPC.K,2026-03-24,6.928427,38.44,BEPC.K
BEPC.N,2026-03-24,6.928427,38.44,BEPC.N
BEPTF.PK,2026-03-24,2.110362,0.92,BEPTF.PK
BESIY.PK,2026-03-24,17.139115,216.05,BESIY.PK
BETA.K,2026-03-24,3.535864,15.39,BETA.K
BETA.N,2026-03-24,3.535864,15.39,BETA.N
Bfa.N,2026-03-24,10.592188,23.37,Bfa.N
BFAM.K,2026-03-24,4.30658,78.14,BFAM.K
BFAM.N,2026-03-24,4.30658,78.14,BFAM.N
BFb.N,2026-03-24,10.592188,22.93,BFb.N
BFC.O,2026-03-24,1.486239,132.68,BFC.O
BFFAF.PK,2026-03-24,48.596535,54.34,BFFAF.PK
BFH.N,2026-03-24,3.221993,74.73,BFH.N
BFLBY.PK,2026-03-24,4.410511,23.12,BFLBY.PK
BFLY.K,2026-03-24,1.066912,4.19,BFLY.K
BFLY.N,2026-03-24,1.066912,4.19,BFLY.N
BFS.N,2026-03-24,0.805666,32.89,BFS.N
BG.N,2026-03-24,23.379767,120.82,BG.N
BGAOY.PK,2026-03-24,2.706391,1.61,BGAOY.PK
BGC.O,2026-03-24,4.548173,9.59,BGC.O
BGCHY.PK,2026-03-24,1.23697,17.99,BGCHY.PK
BGDVX.O,2026-03-24,1.437293,15.11,BGDVX.O
BGEEX.O,2026-03-24,2.451115,19.02,BGEEX.O
BGSI.K,2026-03-24,3.967071,142.41,BGSI.K
BH.N,2026-03-24,1.034064,321.53,BH.N
BHa.N,2026-03-24,1.034064,1724.97,BHa.N
BHC.N,2026-03-24,1.895198,5.1,BHC.N
BHE.N,2026-03-24,2.034448,57.04,BHE.N
BHF.O,2026-03-24,3.439624,60.15,BHF.O
BHFAM.O,2026-03-24,3.439624,10.95,BHFAM.O
BHFAN.O,2026-03-24,3.439624,12.26,BHFAN.O
BHFAO.O,2026-03-24,3.439624,15.67,BHFAO.O
BHFAP.O,2026-03-24,3.439624,15.17,BHFAP.O
BHKLY.PK,2026-03-24,55.608562,105.36,BHKLY.PK
BHP.N,2026-03-24,172.697428,68.21,BHP.N
BHPLF.PK,2026-03-24,172.697428,32.85,BHPLF.PK
BHVN.K,2026-03-24,1.314676,8.74,BHVN.K
BHVN.N,2026-03-24,1.314676,8.74,BHVN.N
BICEY.PK,2026-03-24,2.448937,29.9,BICEY.PK
BIDU.O,2026-03-24,39.372081,114.53,BIDU.O
BIDVX.O,2026-03-24,1.437293,15.08,BIDVX.O
BIEEX.O,2026-03-24,2.451115,19.0,BIEEX.O
BIIB.O,2026-03-24,26.950736,183.64,BIIB.O
BILI.O,2026-03-24,8.128012,24.26,BILI.O
BILL.K,2026-03-24,4.006908,40.49,BILL.K
BILL.N,2026-03-24,4.006908,40.49,BILL.N
BIO.N,2026-03-24,7.170439,265.0,BIO.N
BIOb.N,2026-03-24,7.170439,268.55,BIOb.N
BIOGY.PK,2026-03-24,1.180945,11.0,BIOGY.PK
BIP.N,2026-03-24,16.342451,35.56,BIP.N
BIP_pa.N,2026-03-24,16.342451,17.12,BIP_pa.N
BIP_pb.N,2026-03-24,16.342451,16.49,BIP_pb.N
BIPC.K,2026-03-24,5.2624,38.86,BIPC.K
BIPC.N,2026-03-24,5.2624,38.86,BIPC.N
BIREF.PK,2026-03-24,1.55193,5.64,BIREF.PK
BIREY.PK,2026-03-24,1.55193,0.0,BIREY.PK
BIRK.K,2026-03-24,6.497401,35.33,BIRK.K
BIRK.N,2026-03-24,6.497401,35.33,BIRK.N
BITF.O,2026-03-24,1.400734,2.31,BITF.O
BITW.K,2026-03-24,0.0,46.48,BITW.K
BJ.N,2026-03-24,12.45414,96.04,BJ.N
BJCHY.PK,2026-03-24,1.034704,1.1,BJCHY.PK
BJGPY.PK,2026-03-24,3.132679,13.0,BJGPY.PK
BJWTY.PK,2026-03-24,3.603969,22.0,BJWTY.PK
BK.N,2026-03-24,80.082092,116.36,BK.N
BKAYY.PK,2026-03-24,5.666046,22.75,BKAYY.PK
BKD.N,2026-03-24,3.302937,13.89,BKD.N
BKE.N,2026-03-24,2.558854,50.02,BKE.N
BKEAY.PK,2026-03-24,4.52908,1.84,BKEAY.PK
BKFKY.PK,2026-03-24,2.6997,12.03,BKFKY.PK
BKGFY.PK,2026-03-24,4.375885,9.53,BKGFY.PK
BKH.N,2026-03-24,5.189214,68.23,BKH.N
BKHPY.PK,2026-03-24,32.418329,0.0,BKHPY.PK
BKHYY.PK,2026-03-24,32.418329,123.49,BKHYY.PK
BKKLY.PK,2026-03-24,9.520922,26.03,BKKLY.PK
BKNG.O,2026-03-24,139.261051,4396.79,BKNG.O
BKNIY.PK,2026-03-24,13.78511,15.44,BKNIY.PK
BKPOY.PK,2026-03-24,15.196794,0.0,BKPOY.PK
BKQNY.PK,2026-03-24,3.133652,9.52,BKQNY.PK
BKR.O,2026-03-24,61.794429,62.53,BKR.O
BKRIF.PK,2026-03-24,17.149117,18.15,BKRIF.PK
BKRIY.PK,2026-03-24,17.149117,18.26,BKRIY.PK
BKRKY.PK,2026-03-24,30.741894,10.25,BKRKY.PK
BKSY.N,2026-03-24,1.026236,27.74,BKSY.N
BKU.N,2026-03-24,3.279864,44.54,BKU.N
BKV.N,2026-03-24,3.15903,28.88,BKV.N
BKZHY.PK,2026-03-24,15.84794,28.96,BKZHY.PK
BL.O,2026-03-24,2.382884,40.02,BL.O
BLBD.O,2026-03-24,1.746716,55.29,BLBD.O
BLCO.K,2026-03-24,5.624477,15.84,BLCO.K
BLCO.N,2026-03-24,5.624477,15.84,BLCO.N
BLD.N,2026-03-24,9.766081,346.99,BLD.N
BLDR.K,2026-03-24,9.363825,84.66,BLDR.K
BLDR.N,2026-03-24,9.363825,84.66,BLDR.N
BLFBY.PK,2026-03-24,4.986357,20.83,BLFBY.PK
BLFS.O,2026-03-24,0.925911,19.17,BLFS.O
BLJZY.PK,2026-03-24,1.626104,6.4,BLJZY.PK
BLK.N,2026-03-24,151.58767,974.58,BLK.N
BLKB.O,2026-03-24,1.999024,43.52,BLKB.O
BLLN.O,2026-03-24,3.658419,79.59,BLLN.O
BLMOY.PK,2026-03-24,10.294327,8.24,BLMOY.PK
BLRDY.PK,2026-03-24,1.894518,20.7,BLRDY.PK
BLSFY.PK,2026-03-24,8.31676,93.5,BLSFY.PK
BLSH.K,2026-03-24,5.944452,39.55,BLSH.K
BLSH.N,2026-03-24,5.944452,39.55,BLSH.N
BLTE.O,2026-03-24,5.945842,151.14,BLTE.O
BLUMY.PK,2026-03-24,1.931415,1.78,BLUMY.PK
BLWYY.PK,2026-03-24,3.330672,31.39,BLWYY.PK
BLX.N,2026-03-24,1.601015,50.39,BLX.N
BMA.N,2026-03-24,4.684792,70.33,BMA.N
BMBOY.PK,2026-03-24,13.85772,12.98,BMBOY.PK
BMI.N,2026-03-24,4.489005,153.83,BMI.N
BML_pg.N,2026-03-24,341.035937,19.05,BML_pg.N
BML_ph.N,2026-03-24,341.035937,18.99,BML_ph.N
BML_pj.N,2026-03-24,341.035937,19.54,BML_pj.N
BML_pl.N,2026-03-24,341.035937,19.44,BML_pl.N
BMNR.PK,2026-03-24,9.674924,21.27,BMNR.PK
BMO.N,2026-03-24,96.864655,137.12,BMO.N
BMRN.O,2026-03-24,10.535474,54.78,BMRN.O
BMRRY.PK,2026-03-24,2.191919,8.73,BMRRY.PK
BMUSY.PK,2026-03-24,9.301341,0.0,BMUSY.PK
BMWKY.PK,2026-03-24,55.662267,30.2,BMWKY.PK
BMXVY.PK,2026-03-24,1.151108,0.0,BMXVY.PK
BMXXY.PK,2026-03-24,12.201764,9.9,BMXXY.PK
BMY.N,2026-03-24,116.079001,57.0,BMY.N
BMYMP.PK,2026-03-24,116.079001,700.0,BMYMP.PK
BN.N,2026-03-24,96.647576,39.45,BN.N
BNCDY.PK,2026-03-24,14.445967,38.2,BNCDY.PK
BNCPY.PK,2026-03-24,1.474004,0.0,BNCPY.PK
BNCZF.PK,2026-03-24,20.440846,13.81,BNCZF.PK
BNDSY.PK,2026-03-24,17.658143,6.97,BNDSY.PK
BNL.N,2026-03-24,3.569291,18.63,BNL.N
BNMDF.PK,2026-03-24,14.445967,22.05,BNMDF.PK
BNNCY.PK,2026-03-24,20.440846,57.75,BNNCY.PK
BNPJY.PK,2026-03-24,1.96388,2.5,BNPJY.PK
BNPQF.PK,2026-03-24,106.234422,96.58,BNPQF.PK
BNPQY.PK,2026-03-24,106.234422,48.59,BNPQY.PK
BNPZY.PK,2026-03-24,106.234422,0.0,BNPZY.PK
BNS.N,2026-03-24,85.237764,69.26,BNS.N
BNT.N,2026-03-24,2.674435,40.96,BNT.N
BNTGY.PK,2026-03-24,8.597601,11.9,BNTGY.PK
BNTX.O,2026-03-24,23.287314,88.41,BNTX.O
BOBS.N,2026-03-24,1.557886,11.95,BOBS.N
BOH.N,2026-03-24,2.871758,72.29,BOH.N
BOKF.O,2026-03-24,7.657716,126.03,BOKF.O
BOLSY.PK,2026-03-24,16.644549,9.78,BOLSY.PK
BOMXF.PK,2026-03-24,1.151108,2.02,BOMXF.PK
BOND.N,2026-03-24,7.688766,92.07,BOND.N
BOOT.K,2026-03-24,4.903469,161.19,BOOT.K
BOOT.N,2026-03-24,4.903469,161.19,BOOT.N
BORAY.PK,2026-03-24,1.82285,3.25,BORAY.PK
BORR.K,2026-03-24,1.545294,5.03,BORR.K
BORR.N,2026-03-24,1.545294,5.03,BORR.N
BOSSY.PK,2026-03-24,3.018147,8.78,BOSSY.PK
BOUYY.PK,2026-03-24,22.01204,11.49,BOUYY.PK
BOX.N,2026-03-24,3.394784,24.52,BOX.N
BP.N,2026-03-24,113.58798,43.57,BP.N
BPCGY.PK,2026-03-24,13.737488,9.34,BPCGY.PK
BPHLY.PK,2026-03-24,8.820584,33.6,BPHLY.PK
BPIRY.PK,2026-03-24,10.153033,8.0,BPIRY.PK
BPOP.O,2026-03-24,8.578143,131.76,BPOP.O
BPOPO.PK,2026-03-24,8.578143,25.1,BPOPO.PK
BPRE.N,2026-03-24,2.490403,17.41,BPRE.N
BPXXY.PK,2026-03-24,24.625854,24.3,BPXXY.PK
BQMCY.PK,2026-03-24,5.150501,0.0,BQMCY.PK
BQMGY.PK,2026-03-24,5.150501,0.0,BQMGY.PK
BR.N,2026-03-24,19.94535,170.84,BR.N
BRBR.K,2026-03-24,1.947847,16.61,BRBR.K
BRBR.N,2026-03-24,1.947847,16.61,BRBR.N
BRC.N,2026-03-24,3.915204,82.9,BRC.N
BRDCY.PK,2026-03-24,27.686131,10.41,BRDCY.PK
BREJY.PK,2026-03-24,12.178551,4.42,BREJY.PK
BRELY.PK,2026-03-24,0.790552,13.67,BRELY.PK
BRGAY.PK,2026-03-24,1.731674,35.15,BRGAY.PK
BRKa.N,2026-03-24,1035.270459,720000.0,BRKa.N
BRKb.N,2026-03-24,1035.270459,479.98,BRKb.N
BRKR.O,2026-03-24,5.306363,34.86,BRKR.O
BRO.N,2026-03-24,22.712824,66.72,BRO.N
BROS.K,2026-03-24,8.627093,52.43,BROS.K
BROS.N,2026-03-24,8.627093,52.43,BROS.N
BRRAY.PK,2026-03-24,2.1e-05,15.5,BRRAY.PK
BRRLY.PK,2026-03-24,9.146936,16.73,BRRLY.PK
BRSL.K,2026-03-24,2.408098,13.05,BRSL.K
BRSL.N,2026-03-24,2.408098,13.05,BRSL.N
BRTHY.PK,2026-03-24,4.779946,37.65,BRTHY.PK
BRX.N,2026-03-24,8.849159,28.84,BRX.N
BRZE.O,2026-03-24,2.132092,18.92,BRZE.O
BSAC.K,2026-03-24,14.925036,32.1,BSAC.K
BSAC.N,2026-03-24,14.925036,32.1,BSAC.N
BSBR.K,2026-03-24,21.669359,5.78,BSBR.K
BSBR.N,2026-03-24,21.669359,5.78,BSBR.N
BSDGY.PK,2026-03-24,6.145057,26.1,BSDGY.PK
BSM.N,2026-03-24,3.18076,14.98,BSM.N
BSMLP.PK,2026-03-24,3.18076,0.0,BSMLP.PK
BST.N,2026-03-24,1.292974,37.24,BST.N
BSTZ.K,2026-03-24,1.500685,21.83,BSTZ.K
BSTZ.N,2026-03-24,1.500685,21.83,BSTZ.N
BSX.N,2026-03-24,103.348621,69.54,BSX.N
BSY.O,2026-03-24,11.579669,38.23,BSY.O
BTDPY.PK,2026-03-24,5.052827,7.2,BTDPY.PK
BTDR.O,2026-03-24,2.080306,8.63,BTDR.O
BTE.N,2026-03-24,3.078298,4.1,BTE.N
BTG.N,2026-03-24,5.465927,4.08,BTG.N
BTGO.N,2026-03-24,1.135172,9.82,BTGO.N
BTGUY.PK,2026-03-24,26.551831,0.0,BTGUY.PK
BTI.N,2026-03-24,124.182081,57.92,BTI.N
BTLCY.PK,2026-03-24,4.654833,4.66,BTLCY.PK
BTSG.O,2026-03-24,8.09875,42.1,BTSG.O
BTSGU.O,2026-03-24,8.09875,140.95,BTSGU.O
BTSGY.PK,2026-03-24,0.977019,3.08,BTSGY.PK
BTSNY.PK,2026-03-24,1.30815,10.01,BTSNY.PK
BTT.N,2026-03-24,1.449333,22.67,BTT.N
BTTAY.PK,2026-03-24,1.562309,24.23,BTTAY.PK
BTU.N,2026-03-24,4.308657,35.39,BTU.N
BTX.N,2026-03-24,0.770288,6.6,BTX.N
BUD.N,2026-03-24,123.127563,68.55,BUD.N
BUGDF.PK,2026-03-24,3.807917,4.75,BUGDF.PK
BUHPY.PK,2026-03-24,3.807917,59.68,BUHPY.PK
BULL.O,2026-03-24,2.779521,5.31,BULL.O
BUR.N,2026-03-24,1.711398,7.81,BUR.N
BURBY.PK,2026-03-24,5.077795,14.23,BURBY.PK
BURL.K,2026-03-24,19.971587,318.59,BURL.K
BURL.N,2026-03-24,19.971587,318.59,BURL.N
BUSE.O,2026-03-24,2.16086,25.06,BUSE.O
BV.N,2026-03-24,1.10685,11.75,BV.N
BVC.O,2026-03-24,0.064699,8.1,BVC.O
BVENY.PK,2026-03-24,1.553525,3.4,BVENY.PK
BVHMY.PK,2026-03-24,1.460947,5.0,BVHMY.PK
BVILY.PK,2026-03-24,2.642121,28.87,BVILY.PK
BVN.N,2026-03-24,10.450896,31.72,BVN.N
BVNRY.PK,2026-03-24,2.306383,9.65,BVNRY.PK
BVRDF.PK,2026-03-24,13.65343,33.49,BVRDF.PK
BVVBY.PK,2026-03-24,13.65343,60.78,BVVBY.PK
BW.N,2026-03-24,1.904405,14.08,BW.N
BWA.N,2026-03-24,11.149987,54.11,BWA.N
BWERY.PK,2026-03-24,1.527401,54.15,BWERY.PK
BWIN.O,2026-03-24,3.162863,22.14,BWIN.O
BWLP.K,2026-03-24,2.526492,16.06,BWLP.K
BWNB.N,2026-03-24,1.904405,25.0,BWNB.N
BWOFY.PK,2026-03-24,0.963968,12.25,BWOFY.PK
BWVTF.PK,2026-03-24,70.258593,85.0,BWVTF.PK
BWXT.K,2026-03-24,18.766702,204.85,BWXT.K
BWXT.N,2026-03-24,18.766702,204.85,BWXT.N
BX.N,2026-03-24,129.882327,109.35,BX.N
BXBLY.PK,2026-03-24,20.838006,31.3,BXBLY.PK
BXCAP.PK,2026-03-24,3.394784,0.0,BXCAP.PK
BXMT.K,2026-03-24,3.16385,18.75,BXMT.K
BXMT.N,2026-03-24,3.16385,18.75,BXMT.N
BXMX.K,2026-03-24,1.420815,13.64,BXMX.K
BXMX.N,2026-03-24,1.420815,13.64,BXMX.N
BXP.N,2026-03-24,8.413689,53.04,BXP.N
BXRLY.PK,2026-03-24,2.118449,0.0,BXRLY.PK
BXSL.K,2026-03-24,5.679241,24.45,BXSL.K
BXSL.N,2026-03-24,5.679241,24.45,BXSL.N
BY.N,2026-03-24,1.410576,30.94,BY.N
BYD.N,2026-03-24,6.170444,81.94,BYD.N
BYDDF.PK,2026-03-24,134.529185,13.46,BYDDF.PK
BYDDY.PK,2026-03-24,134.529185,13.35,BYDDY.PK
BYDIY.PK,2026-03-24,8.911222,198.46,BYDIY.PK
BYSD.PK,2026-03-24,0.016635,1.02,BYSD.PK
BZ.O,2026-03-24,6.427464,13.35,BZ.O
BZLEY.PK,2026-03-24,10.175512,34.99,BZLEY.PK
BZLFY.PK,2026-03-24,9.384521,14.67,BZLFY.PK
BZQIY.PK,2026-03-24,7.231358,13.85,BZQIY.PK
BZZUY.PK,2026-03-24,9.717112,25.59,BZZUY.PK
C.N,2026-03-24,195.293974,111.64,C.N
CAAP.K,2026-03-24,4.135435,25.03,CAAP.K
CAAP.N,2026-03-24,4.135435,25.03,CAAP.N
CABGY.PK,2026-03-24,16.550449,24.63,CABGY.PK
CACC.O,2026-03-24,4.710064,438.24,CACC.O
CACI.K,2026-03-24,13.014705,589.28,CACI.K
CACI.N,2026-03-24,13.014705,589.28,CACI.N
CAE.N,2026-03-24,8.787171,27.28,CAE.N
CAG.N,2026-03-24,7.395592,15.46,CAG.N
CAH.N,2026-03-24,48.569226,206.4,CAH.N
CAHPF.PK,2026-03-24,16.920184,8.41,CAHPF.PK
CAI.O,2026-03-24,5.442489,19.26,CAI.O
CAIXY.PK,2026-03-24,83.10277,3.94,CAIXY.PK
CAJPY.PK,2026-03-24,36.679969,27.42,CAJPY.PK
CAKE.O,2026-03-24,2.818036,56.52,CAKE.O
CALM.O,2026-03-24,3.672697,77.07,CALM.O
CALX.K,2026-03-24,3.447027,52.54,CALX.K
CALX.N,2026-03-24,3.447027,52.54,CALX.N
CALY.K,2026-03-24,2.470545,13.42,CALY.K
CALY.N,2026-03-24,2.470545,13.42,CALY.N
CALY.O,2026-03-24,0.28524,50.48,CALY.O
CAMT.O,2026-03-24,8.01986,172.29,CAMT.O
CAOVY.PK,2026-03-24,16.850535,7.93,CAOVY.PK
CAPMF.PK,2026-03-24,19.314813,117.36,CAPMF.PK
CAPR.O,2026-03-24,1.73107,30.1,CAPR.O
CAR.O,2026-03-24,3.782548,107.28,CAR.O
CARCY.PK,2026-03-24,1.372822,6.02,CARCY.PK
CARG.O,2026-03-24,3.269747,34.35,CARG.O
CARR.K,2026-03-24,48.705763,58.3,CARR.K
CARR.N,2026-03-24,48.705763,58.3,CARR.N
CART.O,2026-03-24,9.172246,38.12,CART.O
CASH.O,2026-03-24,1.986154,91.26,CASH.O
CASY.O,2026-03-24,25.022002,677.02,CASY.O
CAT.N,2026-03-24,326.492121,701.7,CAT.N
CATY.O,2026-03-24,3.261508,48.71,CATY.O
